"","participant","question","language","trash","consonant","vot"
"3916",64,2,"L1","vot","k",15.5731503542853
"3917",64,2,"L2","vot","k",-0.167743525130668
"3918",64,2,"L3","vot","k",47.7288833176129
"3919",64,3,"L1","vot","k",22.5727295839205
"3920",64,3,"L2","vot","k",71.0730081539756
"3921",64,3,"L3","vot","k",54.0122150058683
"3922",64,4,"L1","vot","k",19.9336593967853
"3923",64,4,"L2","vot","k",38.6603736269929
"3924",64,4,"L3","vot","k",67.1362468477323
"3925",64,5,"L1","vot","k",19.9316111928594
"3926",64,5,"L2","vot","k",55.6305396016436
"3927",64,5,"L3","vot","k",53.1932646802893
"3928",64,6,"L1","vot","k",18.3457358576859
"3929",64,6,"L2","vot","k",96.6668232378842
"3930",64,6,"L3","vot","k",61.1309715726686
"3931",64,7,"L1","vot","k",15.8924654289167
"3932",64,7,"L2","vot","k",74.9548277736956
"3933",64,7,"L3","vot","k",78.3857558200716
"3934",64,8,"L1","vot","k",23.1769151903245
"3935",64,8,"L2","vot","k",38.6580141567297
"3936",64,8,"L3","vot","k",36.5088630824026
"3937",65,1,"L1","vot","k",11.4943266003386
"3938",65,1,"L2","vot","k",29.2064383971577
"3939",65,1,"L3","vot","k",57.6472175517623
"3940",65,2,"L1","vot","k",6.20374526711489
"3941",65,2,"L2","vot","k",89.1245268850074
"3942",65,2,"L3","vot","k",66.3884874994139
"3943",65,3,"L1","vot","k",13.1343075375055
"3944",65,3,"L2","vot","k",63.1996047657737
"3945",65,3,"L3","vot","k",28.5560528059906
"3946",65,4,"L1","vot","k",19.6285245018157
"3947",65,4,"L2","vot","k",26.1778730551238
"3948",65,4,"L3","vot","k",53.2932926788847
"3949",65,5,"L1","vot","k",15.440385747278
"3950",65,5,"L2","vot","k",29.0479100397279
"3951",65,5,"L3","vot","k",55.1187160799467
"3952",65,6,"L1","vot","k",23.3637933674906
"3953",65,6,"L2","vot","k",66.6806481239571
"3954",65,6,"L3","vot","k",37.2974086658261
"3955",65,7,"L1","vot","k",12.3226993668027
"3956",65,7,"L2","vot","k",85.6121339306476
"3957",65,7,"L3","vot","k",56.3529185056676
"3958",65,8,"L1","vot","k",16.7471525398594
"3959",65,8,"L2","vot","k",22.2551237681522
"3960",65,8,"L3","vot","k",52.1311385135583
"3961",66,1,"L1","vot","k",13.3293958147496
"3962",66,1,"L2","vot","k",42.0654414615826
"3963",66,1,"L3","vot","k",51.2144952416927
"3964",66,2,"L1","vot","k",21.6409445862007
"3965",66,2,"L2","vot","k",44.1866802761836
"3966",66,2,"L3","vot","k",62.9397635779589
"3967",66,3,"L1","vot","k",20.576473022124
"3968",66,3,"L2","vot","k",36.662636066635
"3969",66,3,"L3","vot","k",53.1189135497196
"3970",66,4,"L1","vot","k",23.6172103064219
"3971",66,4,"L2","vot","k",62.384388716876
"3972",66,4,"L3","vot","k",62.2075455168646
"3973",66,5,"L1","vot","k",23.7012235398762
"3974",66,5,"L2","vot","k",51.87500137475
"3975",66,5,"L3","vot","k",54.919813900556
"3976",66,6,"L1","vot","k",16.0910129900276
"3977",66,6,"L2","vot","k",51.1716444233731
"3978",66,6,"L3","vot","k",39.5304251731609
"3979",66,7,"L1","vot","k",19.3192760586738
"3980",66,7,"L2","vot","k",51.6953351175525
"3981",66,7,"L3","vot","k",35.387224687777
"3982",66,8,"L1","vot","k",21.9809139221962
"3983",66,8,"L2","vot","k",55.8224151863002
"3984",66,8,"L3","vot","k",56.0498959651659
"3985",67,1,"L1","vot","k",13.4543030768923
"3986",67,1,"L2","vot","k",31.9254433081579
"3987",67,1,"L3","vot","k",49.3061580124807
"3988",67,2,"L1","vot","k",21.8465683931931
"3989",67,2,"L2","vot","k",43.645343008146
"3990",67,2,"L3","vot","k",78.4691501303595
"3991",67,3,"L1","vot","k",18.5876787047065
"3992",67,3,"L2","vot","k",38.6473886289089
"3993",67,3,"L3","vot","k",67.2464430217156
"3994",67,4,"L1","vot","k",26.167146391765
"3995",67,4,"L2","vot","k",58.4046078304544
"3996",67,4,"L3","vot","k",44.8378177323505
"3997",67,5,"L1","vot","k",14.2943144650089
"3998",67,5,"L2","vot","k",70.2441634945081
"3999",67,5,"L3","vot","k",65.9502640112225
"4000",67,6,"L1","vot","k",26.9900119217324
"4001",67,6,"L2","vot","k",61.0044667200741
"4002",67,6,"L3","vot","k",43.6611447637909
"4003",67,7,"L1","vot","k",22.2334753334597
"4004",67,7,"L2","vot","k",52.6519962836016
"4005",67,7,"L3","vot","k",70.349821464288
"4006",67,8,"L1","vot","k",17.0852880451961
"4007",67,8,"L2","vot","k",76.775874772019
"4008",67,8,"L3","vot","k",54.6134916168002
"4009",68,1,"L1","vot","k",5.72423818825879
"4010",68,1,"L2","vot","k",52.2042338498588
"4011",68,1,"L3","vot","k",78.3276664899582
"4012",68,2,"L1","vot","k",18.8701841238986
"4013",68,2,"L2","vot","k",70.6257024024252
"4014",68,2,"L3","vot","k",75.2963667562816
"4015",68,3,"L1","vot","k",27.7344811260959
"4016",68,3,"L2","vot","k",47.1672503721092
"4017",68,3,"L3","vot","k",63.5915441942134
"4018",68,4,"L1","vot","k",5.23302358562054
"4019",68,4,"L2","vot","k",42.1782543477412
"4020",68,4,"L3","vot","k",60.5737049041064
"4021",68,5,"L1","vot","k",29.107926442797
"4022",68,5,"L2","vot","k",68.6677060839991
"4023",68,5,"L3","vot","k",47.5450374195461
"4024",68,6,"L1","vot","k",27.9768751479331
"4025",68,6,"L2","vot","k",57.2421673564658
"4026",68,6,"L3","vot","k",79.3674870358169
"4027",68,7,"L1","vot","k",23.0082703792534
"4028",68,7,"L2","vot","k",69.0538180728533
"4029",68,7,"L3","vot","k",47.2338777478591
"4030",68,8,"L1","vot","k",21.6135653971858
"4031",68,8,"L2","vot","k",23.8540612656416
"4032",68,8,"L3","vot","k",37.1580815141275
"4033",69,1,"L1","vot","k",17.6501596943426
"4034",69,1,"L2","vot","k",65.0309896377599
"4035",69,1,"L3","vot","k",35.9522679733109
"4036",69,2,"L1","vot","k",27.823615980114
"4037",69,2,"L2","vot","k",47.1797268108195
"4038",69,2,"L3","vot","k",46.8415018659085
"4039",69,3,"L1","vot","k",27.1449864145708
"4040",69,3,"L2","vot","k",34.8867929129307
"4041",69,3,"L3","vot","k",65.6827357281457
"4042",69,4,"L1","vot","k",15.596384420729
"4043",69,4,"L2","vot","k",32.1379269368477
"4044",69,4,"L3","vot","k",67.4954532460465
"4045",69,5,"L1","vot","k",19.152454351405
"4046",69,5,"L2","vot","k",85.8772292821442
"4047",69,5,"L3","vot","k",52.1718994872301
"4048",69,6,"L1","vot","k",19.1301265955001
"4049",69,6,"L2","vot","k",35.6493323119512
"4050",69,6,"L3","vot","k",49.3301988733155
"4051",69,7,"L1","vot","k",26.9340427618898
"4052",69,7,"L2","vot","k",24.6557356004424
"4053",69,7,"L3","vot","k",76.2994803136587
"4054",69,8,"L1","vot","k",21.2947631328359
"4055",69,8,"L2","vot","k",38.7095023976246
"4056",69,8,"L3","vot","k",42.4789037051808
"4057",70,1,"L1","vot","k",24.2411337687439
"4058",70,1,"L2","vot","k",85.9169673705528
"4059",70,1,"L3","vot","k",50.3488215751551
"4060",70,2,"L1","vot","k",13.3023979466029
"4061",70,2,"L2","vot","k",82.3599685980074
"4062",70,2,"L3","vot","k",54.8070164709261
"4063",70,3,"L1","vot","k",4.87590539038366
"4064",70,3,"L2","vot","k",42.9120588029492
"4065",70,3,"L3","vot","k",61.3041254209698
"4066",70,4,"L1","vot","k",29.0161358773183
"4067",70,4,"L2","vot","k",87.1173064709696
"4068",70,4,"L3","vot","k",57.5749984083973
"4069",70,5,"L1","vot","k",25.6550232383172
"4070",70,5,"L2","vot","k",67.6563927253066
"4071",70,5,"L3","vot","k",35.3702140030473
"4072",70,6,"L1","vot","k",14.3922878215431
"4073",70,6,"L2","vot","k",68.5961968856023
"4074",70,6,"L3","vot","k",50.9960608230248
"4075",70,7,"L1","vot","k",15.7477089336978
"4076",70,7,"L2","vot","k",28.9070063972221
"4077",70,7,"L3","vot","k",38.5360645576221
"4078",70,8,"L1","vot","k",9.41420297185466
"4079",70,8,"L2","vot","k",64.2291818233344
"4080",70,8,"L3","vot","k",62.8014300457306
"4081",71,1,"L1","vot","k",15.0401784220756
"4082",71,1,"L2","vot","k",51.4503325600775
"4083",71,1,"L3","vot","k",51.9478173358434
"4084",71,2,"L1","vot","k",19.0414094521463
"4085",71,2,"L2","vot","k",57.2471267766911
"4086",71,2,"L3","vot","k",49.7884456178909
"4087",71,3,"L1","vot","k",18.441901921216
"4088",71,3,"L2","vot","k",55.9333475677795
"4089",71,3,"L3","vot","k",48.7441966601304
"4090",71,4,"L1","vot","k",14.0465854669269
"4091",71,4,"L2","vot","k",45.4786955421265
"4092",71,4,"L3","vot","k",57.5628917154921
"4093",71,5,"L1","vot","k",14.4932379463547
"4094",71,5,"L2","vot","k",45.9809702534436
"4095",71,5,"L3","vot","k",74.0115930433174
"4096",71,6,"L1","vot","k",29.8459376263504
"4097",71,6,"L2","vot","k",44.3759856253109
"4098",71,6,"L3","vot","k",73.2689406619696
"4099",71,7,"L1","vot","k",27.9439902678601
"4100",71,7,"L2","vot","k",64.4417720213185
"4101",71,7,"L3","vot","k",60.830437974006
"4102",71,8,"L1","vot","k",22.5501277086834
"4103",71,8,"L2","vot","k",0.469320697803525
"4104",71,8,"L3","vot","k",31.1160284122592
"4105",72,1,"L1","vot","k",28.4338528550912
"4106",72,1,"L2","vot","k",53.4718452231893
"4107",72,1,"L3","vot","k",53.1774840253786
"4108",72,2,"L1","vot","k",21.3491149752508
"4109",72,2,"L2","vot","k",50.7866769705653
"4110",72,2,"L3","vot","k",54.0520266047031
"4111",72,3,"L1","vot","k",25.9335296476274
"4112",72,3,"L2","vot","k",49.7343589979737
"4113",72,3,"L3","vot","k",61.1349129158771
"4114",72,4,"L1","vot","k",23.3583451211057
"4115",72,4,"L2","vot","k",21.2217535076736
"4116",72,4,"L3","vot","k",87.6065209927553
"4117",72,5,"L1","vot","k",22.6632421020368
"4118",72,5,"L2","vot","k",30.2629109642865
"4119",72,5,"L3","vot","k",72.8748020409322
"4120",72,6,"L1","vot","k",21.3866527527252
"4121",72,6,"L2","vot","k",53.4030585433854
"4122",72,6,"L3","vot","k",61.6903219432416
"4123",72,7,"L1","vot","k",19.3613385684432
"4124",72,7,"L2","vot","k",82.4634387831611
"4125",72,7,"L3","vot","k",67.084649039578
"4126",72,8,"L1","vot","k",11.7690618776452
"4127",72,8,"L2","vot","k",30.2496863972778
"4128",72,8,"L3","vot","k",72.1745150127138
"4129",73,1,"L1","vot","k",21.4982898555543
"4130",73,1,"L2","vot","k",63.3479395813379
"4131",73,1,"L3","vot","k",54.5964350097276
"4132",73,2,"L1","vot","k",8.48032565098227
"4133",73,2,"L2","vot","k",58.6172478853658
"4134",73,2,"L3","vot","k",52.8017189348163
"4135",73,3,"L1","vot","k",14.2138685777744
"4136",73,3,"L2","vot","k",25.5426125549044
"4137",73,3,"L3","vot","k",72.8872691886621
"4138",73,4,"L1","vot","k",8.09350551960766
"4139",73,4,"L2","vot","k",62.9109599955011
"4140",73,4,"L3","vot","k",66.5734099414798
"4141",73,5,"L1","vot","k",20.0318506929061
"4142",73,5,"L2","vot","k",35.4550412844226
"4143",73,5,"L3","vot","k",50.9472546176253
"4144",73,6,"L1","vot","k",16.9510235003325
"4145",73,6,"L2","vot","k",79.0718478439838
"4146",73,6,"L3","vot","k",37.7731137559201
"4147",73,7,"L1","vot","k",16.7351926135349
"4148",73,7,"L2","vot","k",12.6740050452727
"4149",73,7,"L3","vot","k",80.7001566909547
"4150",73,8,"L1","vot","k",35.8597085262599
"4151",73,8,"L2","vot","k",60.8900946191569
"4152",73,8,"L3","vot","k",77.6006982998053
"4153",74,1,"L1","vot","k",11.781063998053
"4154",74,1,"L2","vot","k",50.3063980992905
"4155",74,1,"L3","vot","k",37.2049669837673
"4156",74,2,"L1","vot","k",19.0921752544678
"4157",74,2,"L2","vot","k",80.7010411406764
"4158",74,2,"L3","vot","k",49.019085636802
"4159",74,3,"L1","vot","k",28.1632880335867
"4160",74,3,"L2","vot","k",53.6483149998592
"4161",74,3,"L3","vot","k",44.2117931514534
"4162",74,4,"L1","vot","k",18.6364894255865
"4163",74,4,"L2","vot","k",40.2002015240441
"4164",74,4,"L3","vot","k",49.2279200571591
"4165",74,5,"L1","vot","k",24.72144172252
"4166",74,5,"L2","vot","k",67.4648191836408
"4167",74,5,"L3","vot","k",41.3156350509585
"4168",74,6,"L1","vot","k",33.4909284857049
"4169",74,6,"L2","vot","k",60.6672808103453
"4170",74,6,"L3","vot","k",71.7898036245379
"4171",74,7,"L1","vot","k",14.9807439340232
"4172",74,7,"L2","vot","k",47.09097025141
"4173",74,7,"L3","vot","k",51.1209701224646
"4174",74,8,"L1","vot","k",30.3847925888763
"4175",74,8,"L2","vot","k",35.0886094625594
"4176",74,8,"L3","vot","k",42.9664293170869
"4177",75,1,"L1","vot","k",18.3752023973238
"4178",75,1,"L2","vot","k",57.379611568002
"4179",75,1,"L3","vot","k",51.5354151907296
"4180",75,2,"L1","vot","k",13.9524257693873
"4181",75,2,"L2","vot","k",50.3174817588837
"4182",75,2,"L3","vot","k",50.962876359024
"4183",75,3,"L1","vot","k",14.9167375288796
"4184",75,3,"L2","vot","k",16.6544158420814
"4185",75,3,"L3","vot","k",56.7403886153552
"4186",75,4,"L1","vot","k",30.9027628064724
"4187",75,4,"L2","vot","k",42.6047937597905
"4188",75,4,"L3","vot","k",47.9277817758732
"4189",75,5,"L1","vot","k",29.3231989538162
"4190",75,5,"L2","vot","k",81.1981880059591
"4191",75,5,"L3","vot","k",47.8687956444937
"4192",75,6,"L1","vot","k",23.236857636854
"4193",75,6,"L2","vot","k",5.29563636513746
"4194",75,6,"L3","vot","k",59.8437295484357
"4195",75,7,"L1","vot","k",33.7329034855349
"4196",75,7,"L2","vot","k",11.9305591566413
"4197",75,7,"L3","vot","k",50.4025702135829
"4198",75,8,"L1","vot","k",22.4273885312304
"4199",75,8,"L2","vot","k",55.9047063273126
"4200",75,8,"L3","vot","k",41.8343372594449
"4201",76,1,"L1","vot","k",23.2652284025079
"4202",76,1,"L2","vot","k",44.6111535270414
"4203",76,1,"L3","vot","k",62.025201222632
"4204",76,2,"L1","vot","k",17.1918600624688
"4205",76,2,"L2","vot","k",88.3591872998351
"4206",76,2,"L3","vot","k",68.8701555290337
"4207",76,3,"L1","vot","k",25.0594240283084
"4208",76,3,"L2","vot","k",51.80285125527
"4209",76,3,"L3","vot","k",63.5584418342092
"4210",76,4,"L1","vot","k",14.156297355822
"4211",76,4,"L2","vot","k",66.8513020795812
"4212",76,4,"L3","vot","k",43.1632894232052
"4213",76,5,"L1","vot","k",17.5860358744732
"4214",76,5,"L2","vot","k",57.0706034331057
"4215",76,5,"L3","vot","k",39.726116965596
"4216",76,6,"L1","vot","k",24.9445322460134
"4217",76,6,"L2","vot","k",53.9387269970456
"4218",76,6,"L3","vot","k",63.1881962622178
"4219",76,7,"L1","vot","k",17.1570152682408
"4220",76,7,"L2","vot","k",58.7250809697172
"4221",76,7,"L3","vot","k",42.3109371887096
"4222",76,8,"L1","vot","k",14.1764119895508
"4223",76,8,"L2","vot","k",35.027036220076
"4224",76,8,"L3","vot","k",64.6587902800488
"4225",77,1,"L1","vot","k",31.2147971701374
"4226",77,1,"L2","vot","k",63.7962677215856
"4227",77,1,"L3","vot","k",58.0841007844
"4228",77,2,"L1","vot","k",24.5734588203927
"4229",77,2,"L2","vot","k",41.5061161668966
"4230",77,2,"L3","vot","k",54.9307253362637
"4231",77,3,"L1","vot","k",15.6440640308872
"4232",77,3,"L2","vot","k",57.8699382883668
"4233",77,3,"L3","vot","k",47.4433912970897
"4234",77,4,"L1","vot","k",29.8913735272177
"4235",77,4,"L2","vot","k",36.8763997474717
"4236",77,4,"L3","vot","k",68.9687844664057
"4237",77,5,"L1","vot","k",23.5070042936445
"4238",77,5,"L2","vot","k",26.8463456307293
"4239",77,5,"L3","vot","k",57.8821534305029
"4240",77,6,"L1","vot","k",20.2491753874231
"4241",77,6,"L2","vot","k",53.7591160146498
"4242",77,6,"L3","vot","k",71.6012958043967
"4243",77,7,"L1","vot","k",3.63837430689905
"4244",77,7,"L2","vot","k",46.2586180304047
"4245",77,7,"L3","vot","k",49.7220010945481
"4246",77,8,"L1","vot","k",11.6684700986899
"4247",77,8,"L2","vot","k",13.2344198977604
"4248",77,8,"L3","vot","k",56.1825394143285
"4249",78,1,"L1","vot","k",27.0676518322056
"4250",78,1,"L2","vot","k",48.3496120838057
"4251",78,1,"L3","vot","k",53.9469711532519
"4252",78,2,"L1","vot","k",15.0128954625537
"4253",78,2,"L2","vot","k",78.5725757508267
"4254",78,2,"L3","vot","k",48.6968015664244
"4255",78,3,"L1","vot","k",31.9654249126108
"4256",78,3,"L2","vot","k",48.8578900431352
"4257",78,3,"L3","vot","k",63.1389528843506
"4258",78,4,"L1","vot","k",18.8758293855278
"4259",78,4,"L2","vot","k",54.6040272002748
"4260",78,4,"L3","vot","k",44.0135219633229
"4261",78,5,"L1","vot","k",25.3082577198939
"4262",78,5,"L2","vot","k",59.8100270901999
"4263",78,5,"L3","vot","k",45.415009166626
"4264",78,6,"L1","vot","k",11.1157547404764
"4265",78,6,"L2","vot","k",49.3194005750602
"4266",78,6,"L3","vot","k",52.9258651720336
"4267",78,7,"L1","vot","k",32.3182509081904
"4268",78,7,"L2","vot","k",67.5773411098961
"4269",78,7,"L3","vot","k",59.1719372651003
"4270",78,8,"L1","vot","k",20.4144341317228
"4271",78,8,"L2","vot","k",41.6857586229079
"4272",78,8,"L3","vot","k",54.9379285961749
"4273",79,1,"L1","vot","k",-6.99123501881476
"4274",79,1,"L2","vot","k",40.3878059417669
"4275",79,1,"L3","vot","k",47.0418342906412
"4276",79,2,"L1","vot","k",15.5188687910208
"4277",79,2,"L2","vot","k",25.1373082817322
"4278",79,2,"L3","vot","k",44.5248791475798
"4279",79,3,"L1","vot","k",32.7245535714952
"4280",79,3,"L2","vot","k",-6.09489069781817
"4281",79,3,"L3","vot","k",46.9923869279676
"4282",79,4,"L1","vot","k",29.9704733665051
"4283",79,4,"L2","vot","k",16.4179663451691
"4284",79,4,"L3","vot","k",52.5333203685326
"4285",79,5,"L1","vot","k",19.4815996871658
"4286",79,5,"L2","vot","k",32.4462367468501
"4287",79,5,"L3","vot","k",69.9772220602439
"4288",79,6,"L1","vot","k",18.6668678751928
"4289",79,6,"L2","vot","k",22.5744516454456
"4290",79,6,"L3","vot","k",55.3531580655271
"4291",79,7,"L1","vot","k",23.5553833915969
"4292",79,7,"L2","vot","k",73.5292942764109
"4293",79,7,"L3","vot","k",67.4304832786852
"4294",79,8,"L1","vot","k",23.2925503761426
"4295",79,8,"L2","vot","k",72.9505334890948
"4296",79,8,"L3","vot","k",56.6629519020865
"4297",80,1,"L1","vot","k",20.9550578317466
"4298",80,1,"L2","vot","k",47.4925484351322
"4299",80,1,"L3","vot","k",36.1823446052643
"4300",80,2,"L1","vot","k",30.3719127255832
"4301",80,2,"L2","vot","k",82.751103558039
"4302",80,2,"L3","vot","k",33.2748226993651
"4303",80,3,"L1","vot","k",5.43724149836783
"4304",80,3,"L2","vot","k",42.6280896230436
"4305",80,3,"L3","vot","k",42.7037566145313
"4306",80,4,"L1","vot","k",15.1919628215277
"4307",80,4,"L2","vot","k",38.571342347316
"4308",80,4,"L3","vot","k",61.190776681797
"4309",80,5,"L1","vot","k",35.2552180744191
"4310",80,5,"L2","vot","k",33.7160057323184
"4311",80,5,"L3","vot","k",45.3902205408413
"4312",80,6,"L1","vot","k",22.208528479237
"4313",80,6,"L2","vot","k",65.7543458309465
"4314",80,6,"L3","vot","k",57.2214023485077
"4315",80,7,"L1","vot","k",22.7065747588087
"4316",80,7,"L2","vot","k",18.8467728877081
"4317",80,7,"L3","vot","k",58.760075478833
"4318",80,8,"L1","vot","k",20.6381886263817
"4319",80,8,"L2","vot","k",59.0622056507694
"4320",80,8,"L3","vot","k",43.5283725869686
"4321",81,1,"L1","vot","k",19.0095800431649
"4322",81,1,"L2","vot","k",57.7458682146928
"4323",81,1,"L3","vot","k",39.0457563178257
"4324",81,2,"L1","vot","k",15.7340509696277
"4325",81,2,"L2","vot","k",57.3117641946939
"4326",81,2,"L3","vot","k",56.8099324030954
"4327",81,3,"L1","vot","k",9.89703630602306
"4328",81,3,"L2","vot","k",38.930816478344
"4329",81,3,"L3","vot","k",45.7258540643807
"4330",81,4,"L1","vot","k",29.7383819377386
"4331",81,4,"L2","vot","k",47.0153397671036
"4332",81,4,"L3","vot","k",64.6007259914489
"4333",81,5,"L1","vot","k",20.8680649792778
"4334",81,5,"L2","vot","k",50.4509855110447
"4335",81,5,"L3","vot","k",51.9345051555686
"4336",81,6,"L1","vot","k",28.5912064708735
"4337",81,6,"L2","vot","k",80.9908787782622
"4338",81,6,"L3","vot","k",50.8382530319928
"4339",81,7,"L1","vot","k",17.0743903856945
"4340",81,7,"L2","vot","k",29.3233886086899
"4341",81,7,"L3","vot","k",58.5842363128327
"4342",81,8,"L1","vot","k",33.2210442540654
"4343",81,8,"L2","vot","k",42.0358396564624
"4344",81,8,"L3","vot","k",60.5306778982882
"4345",82,1,"L1","vot","k",14.3049499921795
"4346",82,1,"L2","vot","k",17.8869266049208
"4347",82,1,"L3","vot","k",51.5663288328202
"4348",82,2,"L1","vot","k",20.4628729403901
"4349",82,2,"L2","vot","k",56.3675783193431
"4350",82,2,"L3","vot","k",48.7408952964251
"4351",82,3,"L1","vot","k",21.7744322861461
"4352",82,3,"L2","vot","k",47.2638590037741
"4353",82,3,"L3","vot","k",62.4632740572989
"4354",82,4,"L1","vot","k",9.89548225927722
"4355",82,4,"L2","vot","k",60.2947211252961
"4356",82,4,"L3","vot","k",69.3278148615505
"4357",82,5,"L1","vot","k",14.3973600314999
"4358",82,5,"L2","vot","k",67.8791270857007
"4359",82,5,"L3","vot","k",52.5799417080152
"4360",82,6,"L1","vot","k",16.5918625180874
"4361",82,6,"L2","vot","k",32.7570731914435
"4362",82,6,"L3","vot","k",47.8224738627064
"4363",82,7,"L1","vot","k",33.6983378673477
"4364",82,7,"L2","vot","k",94.8172299453196
"4365",82,7,"L3","vot","k",52.3873949678966
"4366",82,8,"L1","vot","k",11.2484546812603
"4367",82,8,"L2","vot","k",56.716678336665
"4368",82,8,"L3","vot","k",55.0414646488251
"4369",83,1,"L1","vot","k",16.2345801658291
"4370",83,1,"L2","vot","k",76.1418723182611
"4371",83,1,"L3","vot","k",43.8352221075248
"4372",83,2,"L1","vot","k",16.4713748104047
"4373",83,2,"L2","vot","k",50.3534097690577
"4374",83,2,"L3","vot","k",49.9604306971247
"4375",83,3,"L1","vot","k",22.1415620522754
"4376",83,3,"L2","vot","k",51.0917917190856
"4377",83,3,"L3","vot","k",76.6036060394188
"4378",83,4,"L1","vot","k",6.48649658659307
"4379",83,4,"L2","vot","k",40.4188788513284
"4380",83,4,"L3","vot","k",51.4061654030258
"4381",83,5,"L1","vot","k",19.5657099843369
"4382",83,5,"L2","vot","k",55.3922847832448
"4383",83,5,"L3","vot","k",53.0930137602531
"4384",83,6,"L1","vot","k",25.3956612257004
"4385",83,6,"L2","vot","k",37.0596096205228
"4386",83,6,"L3","vot","k",35.6749695972924
"4387",83,7,"L1","vot","k",15.1337462648866
"4388",83,7,"L2","vot","k",60.6895772450809
"4389",83,7,"L3","vot","k",53.1513816689861
"4390",83,8,"L1","vot","k",9.06456821085732
"4391",83,8,"L2","vot","k",48.3002244026539
"4392",83,8,"L3","vot","k",46.9228385667476
"4393",84,1,"L1","vot","k",36.5072284137636
"4394",84,1,"L2","vot","k",57.1209564870236
"4395",84,1,"L3","vot","k",48.2020981154706
"4396",84,2,"L1","vot","k",20.785698284309
"4397",84,2,"L2","vot","k",52.3209192309466
"4398",84,2,"L3","vot","k",72.3269599529558
"4399",84,3,"L1","vot","k",13.1521847604147
"4400",84,3,"L2","vot","k",47.736073581067
"4401",84,3,"L3","vot","k",65.6973861384056
"4402",84,4,"L1","vot","k",22.0282130118603
"4403",84,4,"L2","vot","k",51.9923011414153
"4404",84,4,"L3","vot","k",70.4084800940548
"4405",84,5,"L1","vot","k",11.7307088169326
"4406",84,5,"L2","vot","k",23.1224724694428
"4407",84,5,"L3","vot","k",38.6646515791371
"4408",84,6,"L1","vot","k",19.6476702651377
"4409",84,6,"L2","vot","k",49.5901706543889
"4410",84,6,"L3","vot","k",55.250232326054
"4411",84,7,"L1","vot","k",31.6896322111603
"4412",84,7,"L2","vot","k",38.5870342775241
"4413",84,7,"L3","vot","k",58.2876391330219
"4414",84,8,"L1","vot","k",12.0203285523423
"4415",84,8,"L2","vot","k",75.4142309666058
"4416",84,8,"L3","vot","k",50.8852376083369
"4417",85,1,"L1","vot","k",15.9316124873348
"4418",85,1,"L2","vot","k",42.585164792826
"4419",85,1,"L3","vot","k",52.2650804355989
"4420",85,2,"L1","vot","k",23.0124141188395
"4421",85,2,"L2","vot","k",80.5285134683385
"4422",85,2,"L3","vot","k",48.1495019346624
"4423",85,3,"L1","vot","k",30.1907569047344
"4424",85,3,"L2","vot","k",66.5139469346599
"4425",85,3,"L3","vot","k",53.2640521315418
"4426",85,4,"L1","vot","k",25.8100838645042
"4427",85,4,"L2","vot","k",44.0834897758426
"4428",85,4,"L3","vot","k",62.1775028297764
"4429",85,5,"L1","vot","k",17.6875853075443
"4430",85,5,"L2","vot","k",70.5910954734421
"4431",85,5,"L3","vot","k",50.0025861483374
"4432",85,6,"L1","vot","k",21.6673737299232
"4433",85,6,"L2","vot","k",61.9015020223481
"4434",85,6,"L3","vot","k",48.5520045860255
"4435",85,7,"L1","vot","k",27.1157718735496
"4436",85,7,"L2","vot","k",30.992834165609
"4437",85,7,"L3","vot","k",56.6928120409749
"4438",85,8,"L1","vot","k",18.0427289609295
"4439",85,8,"L2","vot","k",92.3884650472889
"4440",85,8,"L3","vot","k",71.1047673382048
"4441",86,1,"L1","vot","k",26.5778367950828
"4442",86,1,"L2","vot","k",30.5280876755812
"4443",86,1,"L3","vot","k",63.536460491564
"4444",86,2,"L1","vot","k",26.991782617093
"4445",86,2,"L2","vot","k",53.6831415283288
"4446",86,2,"L3","vot","k",54.1586985411991
"4447",86,3,"L1","vot","k",17.4180063785402
"4448",86,3,"L2","vot","k",34.104126450288
"4449",86,3,"L3","vot","k",71.4476900973557
"4450",86,4,"L1","vot","k",17.0997948905747
"4451",86,4,"L2","vot","k",26.8746019643792
"4452",86,4,"L3","vot","k",56.9320415237838
"4453",86,5,"L1","vot","k",26.5155202546328
"4454",86,5,"L2","vot","k",14.4788965811984
"4455",86,5,"L3","vot","k",43.8196771381452
"4456",86,6,"L1","vot","k",21.8408297535155
"4457",86,6,"L2","vot","k",47.1266738187988
"4458",86,6,"L3","vot","k",66.7950321402987
"4459",86,7,"L1","vot","k",6.12963702165618
"4460",86,7,"L2","vot","k",13.4199827900993
"4461",86,7,"L3","vot","k",44.4075327837554
"4462",86,8,"L1","vot","k",15.9331876781445
"4463",86,8,"L2","vot","k",73.0188216997104
"4464",86,8,"L3","vot","k",55.9128912699139
"4465",87,1,"L1","vot","k",16.6015817648071
"4466",87,1,"L2","vot","k",78.4664656987775
"4467",87,1,"L3","vot","k",46.5442323049862
"4468",87,2,"L1","vot","k",34.3086234266979
"4469",87,2,"L2","vot","k",79.6641640788819
"4470",87,2,"L3","vot","k",65.0033277752833
"4471",87,3,"L1","vot","k",14.6108095312495
"4472",87,3,"L2","vot","k",40.0781101922346
"4473",87,3,"L3","vot","k",56.6908431054975
"4474",87,4,"L1","vot","k",23.7270320300937
"4475",87,4,"L2","vot","k",29.8727051827824
