"","X","f1","f2","participant","question","language","vowel","logf1","logf2"
"3298",3298,331.407223968407,1136.72853489822,25,2,"l3","u",5.80334790309045,7.03590970965744
"3299",3299,362.227238092796,1212.64076145739,25,3,"l3","u",5.89227174442411,7.10055570799712
"3300",3300,306.894703287802,1193.94404852199,25,4,"l3","u",5.72650470272082,7.08501743232021
"3301",3301,311.473744451377,1055.43664751903,26,1,"l3","u",5.7413150471996,6.96170984418814
"3302",3302,318.61650550059,1089.09124475706,26,2,"l3","u",5.76398820247614,6.99309890707868
"3303",3303,310.615395759404,1179.93637486243,26,3,"l3","u",5.73855547728848,7.07321579639788
"3304",3304,290.026142681194,1227.54199554295,26,4,"l3","u",5.66997106609404,7.1127690713384
"3305",3305,337.061452667535,1153.76950137793,27,1,"l3","u",5.82026526585742,7.05078968827697
"3306",3306,331.087247782734,1070.93849293374,27,2,"l3","u",5.8023819291112,6.97629063923161
"3307",3307,306.426691955166,1217.04585139698,27,3,"l3","u",5.72497854880835,7.1041817680354
"3308",3308,304.792207142312,1171.69396513371,27,4,"l3","u",5.71963025636725,7.06620581413913
"3309",3309,316.417062155023,1304.54847822129,28,1,"l3","u",5.75706116034038,7.173612266187
"3310",3310,305.812131553426,1388.32683608594,28,2,"l3","u",5.7229709642366,7.2358545860318
"3311",3311,315.356544015674,1187.15858078834,28,3,"l3","u",5.75370388448995,7.07931798365453
"3312",3312,299.162247548468,1295.56926589101,28,4,"l3","u",5.70098606015949,7.16670546510396
"3313",3313,364.018501762567,1244.61077582458,29,1,"l3","u",5.89720469536303,7.12657813016013
"3314",3314,329.120937947104,1138.10717906506,29,2,"l3","u",5.79642527576417,7.03712179220667
"3315",3315,321.405278946035,1087.17642580014,29,3,"l3","u",5.77270287801618,6.99133917919506
"3316",3316,316.861936186119,1195.6192604702,29,4,"l3","u",5.75846614646954,7.08641953973988
"3317",3317,284.784718091008,1301.46399038384,30,1,"l3","u",5.65173351970984,7.17124505627148
"3318",3318,311.123871721723,1192.73917056774,30,2,"l3","u",5.74019113423433,7.08400776497352
"3319",3319,311.489760291878,1259.21207919565,30,3,"l3","u",5.74136646542999,7.13824147037098
"3320",3320,296.537006895648,1225.64544060561,30,4,"l3","u",5.69217202311359,7.11122287451117
"3321",3321,334.936735809727,1235.69976569418,31,1,"l3","u",5.8139416656618,7.11939270049629
"3322",3322,323.671754611458,1149.03289100666,31,2,"l3","u",5.77972989920551,7.04667590320638
"3323",3323,311.700066170349,1309.73617099061,31,3,"l3","u",5.74204139906185,7.17758099972189
"3324",3324,344.284767005659,1116.11964921293,31,4,"l3","u",5.84146912598976,7.01761334975079
"3325",3325,335.321650881258,1254.59783216718,32,1,"l3","u",5.81509022305844,7.13457034775359
"3326",3326,333.921161832206,1114.99976918294,32,2,"l3","u",5.81090492269576,7.01660947688338
"3327",3327,277.627815581448,1244.75268612305,32,3,"l3","u",5.6262814238343,7.12669214348184
"3328",3328,305.312310798884,1129.47252742278,32,4,"l3","u",5.72133522254032,7.02950601283472
"3329",3329,289.072296387907,1269.02744909818,33,1,"l3","u",5.6666768173393,7.14600609797547
"3330",3330,296.268182602804,1163.05686881357,33,2,"l3","u",5.69126506644036,7.05880704970114
"3331",3331,333.420435922816,1316.51549341537,33,3,"l3","u",5.80940426394755,7.18274374750773
"3332",3332,304.878977649945,1230.44279391256,33,4,"l3","u",5.71991490327326,7.11512937863465
"3333",3333,344.888341246652,1198.12023337918,34,1,"l3","u",5.84322071608543,7.08850913539173
"3334",3334,329.206216324696,1057.31824396347,34,2,"l3","u",5.79668435174947,6.96349102282792
"3335",3335,305.18974180413,1256.37182877839,34,3,"l3","u",5.7209336874566,7.13598334523736
"3336",3336,370.929918831259,1110.5312626466,34,4,"l3","u",5.916013146735,7.01259379480369
"3337",3337,353.117133197993,1159.10583516636,35,1,"l3","u",5.86679982398315,7.05540415510372
"3338",3338,332.152231271514,1295.22395081961,35,2,"l3","u",5.80559339175093,7.16643889417795
"3339",3339,294.156762343006,1098.95449513907,35,3,"l3","u",5.68411283048359,7.00211454784945
"3340",3340,340.091223088773,1239.63479399524,35,4,"l3","u",5.82921388482561,7.12257209424768
"3341",3341,310.470511479831,1125.92368083513,36,1,"l3","u",5.73808892578404,7.02635902739288
"3342",3342,320.1675776296,1103.97256190011,36,2,"l3","u",5.7688445388137,7.00667037317684
"3343",3343,325.605017938526,1048.01601958393,36,3,"l3","u",5.78568504536874,6.95465415062669
"3344",3344,260.575459353658,1053.59563062969,36,4,"l3","u",5.56289249047007,6.959964003334
"3345",3345,360.299648898842,1105.32818659843,37,1,"l3","u",5.88693604328464,7.0078975713022
"3346",3346,319.079015961255,1221.42367163988,37,2,"l3","u",5.76543877105063,7.10777240134454
"3347",3347,340.675826389452,1353.31728179831,37,3,"l3","u",5.83093136937434,7.21031410311716
"3348",3348,316.590972069499,1316.78967084194,37,4,"l3","u",5.75761063178292,7.18295198575621
"3349",3349,284.220439965874,1128.27046840438,38,1,"l3","u",5.64975013413899,7.02844118027034
"3350",3350,322.128867409614,1236.93002785743,38,2,"l3","u",5.77495167482864,7.12038780479211
"3351",3351,308.796863867131,1191.45377196414,38,3,"l3","u",5.73268366222836,7.08292949760245
"3352",3352,305.040269679732,1209.37636485129,38,4,"l3","u",5.72044379962882,7.09786010477672
"3353",3353,306.76072582143,1144.71400837157,39,1,"l3","u",5.72606804898276,7.04291011044156
"3354",3354,344.014687022507,1139.19748066638,39,2,"l3","u",5.84068435129487,7.03807932916157
"3355",3355,324.068252574181,1354.85522096012,39,3,"l3","u",5.7809541497006,7.21144987960524
"3356",3356,311.829122257791,1121.47569558424,39,4,"l3","u",5.74245535270405,7.02240068237835
"3357",3357,322.858961779229,1072.42576081049,40,1,"l3","u",5.77721557702462,6.97767842771679
"3358",3358,333.493235742899,1148.47381693114,40,2,"l3","u",5.80962258251999,7.04618922424729
"3359",3359,299.770584892848,1233.54204862639,40,3,"l3","u",5.70301746508714,7.11764502426265
"3360",3360,281.60252205261,1158.31378552198,40,4,"l3","u",5.64049658039652,7.05472059338002
"3361",3361,323.443951721017,1211.62419293874,41,1,"l3","u",5.77902584304485,7.09971704671433
"3362",3362,362.233021923524,1127.23603633981,41,2,"l3","u",5.89228771170637,7.02752392985682
"3363",3363,329.400167125859,1192.95727189929,41,3,"l3","u",5.79727332510789,7.08419060578116
"3364",3364,317.420026060921,1208.27703440235,41,4,"l3","u",5.76022590018174,7.09695068531647
"3365",3365,302.526137100712,1238.76453738411,42,1,"l3","u",5.71216767737703,7.12186982110237
"3366",3366,294.518114143847,1018.43386878077,42,2,"l3","u",5.68534050932861,6.92602130354485
"3367",3367,342.443698182727,1140.93230420899,42,3,"l3","u",5.83610725932165,7.03960101787321
"3368",3368,359.31248104326,1119.00447706849,42,4,"l3","u",5.88419243062514,7.02019470925878
"3369",3369,326.481373643546,1129.47021706056,43,1,"l3","u",5.78837289852421,7.02950396730947
"3370",3370,325.746918760157,1225.72545862626,43,2,"l3","u",5.78612075705049,7.1112881588145
"3371",3371,331.2476517673,1120.53119612968,43,3,"l3","u",5.80286628827093,7.0215581341115
"3372",3372,325.938566497368,1186.35001860824,43,4,"l3","u",5.78670891728138,7.07863666131882
"3373",3373,380.326332348294,1162.55689945529,44,1,"l3","u",5.94102965352663,7.0583770820317
"3374",3374,315.657215238853,1111.48451592109,44,2,"l3","u",5.75465686290453,7.01345180251197
"3375",3375,308.805075116342,1215.04317939461,44,3,"l3","u",5.73271025297782,7.10253489373956
"3376",3376,337.835056430975,1173.05593013974,44,4,"l3","u",5.82255777764796,7.06736752879531
"3377",3377,262.607289083994,1233.05513985088,45,1,"l3","u",5.57065971884826,7.11725022223814
"3378",3378,346.671162468912,1180.14409329978,45,2,"l3","u",5.84837667204354,7.07339182297044
"3379",3379,310.411187649373,1115.44268066437,45,3,"l3","u",5.73789783034438,7.01700662811881
"3380",3380,325.582956979962,1241.91216027366,45,4,"l3","u",5.78561728933078,7.12440753557499
"3381",3381,326.919902184968,1131.31466720002,46,1,"l3","u",5.78971519344615,7.03113565775602
"3382",3382,339.808443655928,1122.3896545253,46,2,"l3","u",5.82838205782824,7.0232153114661
"3383",3383,329.574487550578,1126.49340110523,46,3,"l3","u",5.79780239076329,7.0268649019814
"3384",3384,317.32069743287,1253.23403118961,46,4,"l3","u",5.75991292631639,7.13348271414311
"3385",3385,304.501646173059,1092.69880336734,47,1,"l3","u",5.7186764932866,6.99640588146065
"3386",3386,313.919572824882,1191.124032304,47,2,"l3","u",5.74913681559906,7.08265270524615
"3387",3387,318.033751566384,1137.38145973877,47,3,"l3","u",5.76215751414925,7.03648393417608
"3388",3388,356.100643865947,1230.97032392452,47,4,"l3","u",5.87521339838641,7.11555801860266
"3389",3389,318.460227925255,1126.46005006523,48,1,"l3","u",5.7634975941388,7.02683529547534
"3390",3390,289.404457258846,1157.6616230445,48,2,"l3","u",5.6678252158025,7.05415740735282
"3391",3391,306.379197784495,1143.24331396698,48,3,"l3","u",5.72482354321339,7.04162451425252
"3392",3392,333.462595913897,1120.31154364696,48,4,"l3","u",5.80953070288548,7.02136208957922
"3393",3393,296.50596153459,1172.00250821958,49,1,"l3","u",5.69206732459177,7.06646911025376
"3394",3394,324.76767364355,1151.91006223378,49,2,"l3","u",5.78311007637487,7.04917676723052
"3395",3395,342.702973715894,1118.51847870336,49,3,"l3","u",5.83686410615804,7.0197603017623
"3396",3396,336.643221467622,1212.02013940726,49,4,"l3","u",5.81902367953719,7.10004378316386
"3397",3397,317.486241644367,1330.8748606383,50,1,"l3","u",5.76043448399026,7.19359179492042
"3398",3398,322.118340522721,1073.87922039984,50,2,"l3","u",5.77491899517783,6.9790328110167
"3399",3399,313.235311363454,1086.17203082551,50,3,"l3","u",5.74695470157844,6.99041489570699
"3400",3400,307.686460182606,1159.77564977233,50,4,"l3","u",5.72908127805337,7.0559818600265
"3401",3401,311.997400575998,1201.22218097658,51,1,"l3","u",5.74299485628759,7.09109480162016
"3402",3402,344.351246985105,1166.63377045732,51,2,"l3","u",5.84166220325642,7.06187776166099
"3403",3403,326.270934989474,1187.41519116546,51,3,"l3","u",5.7877281251283,7.07953411539248
"3404",3404,353.220014172186,1231.36910818054,51,4,"l3","u",5.86709113239105,7.11588192541608
"3405",3405,270.868386117919,1211.18707825524,52,1,"l3","u",5.60163304282717,7.09935621407875
"3406",3406,277.228557819226,1223.09253862315,52,2,"l3","u",5.62484228444518,7.10913779809301
"3407",3407,344.684116698731,1277.43978240537,52,3,"l3","u",5.8426283938384,7.1526131839065
"3408",3408,343.923043491035,1254.4865314612,52,4,"l3","u",5.84041792156453,7.13448162956806
"3409",3409,344.934898861865,1308.79671437704,53,1,"l3","u",5.84335570027436,7.17686345543659
"3410",3410,301.307689824196,1235.30278093398,53,2,"l3","u",5.7081319679619,7.11907138576178
"3411",3411,345.200329204267,1254.48440876402,53,3,"l3","u",5.84412491287124,7.13447993748215
"3412",3412,301.436670113049,1111.95228195548,53,4,"l3","u",5.70855994472749,7.01387256197925
"3413",3413,346.819277317026,1172.47199472927,54,1,"l3","u",5.84880382962746,7.06686961494287
"3414",3414,345.282526855084,1140.89545425761,54,2,"l3","u",5.84436300032115,7.0395687192466
"3415",3415,330.418127077666,1211.08828927808,54,3,"l3","u",5.80035890417837,7.09927464698812
"3416",3416,319.224858163555,1192.89874150955,54,4,"l3","u",5.76589573899568,7.08414154130331
"3417",3417,270.489746914465,1190.6432683205,55,1,"l3","u",5.60023419337024,7.08224900166864
"3418",3418,261.133402799458,1270.07021624964,55,2,"l3","u",5.56503139858142,7.14682746630983
"3419",3419,320.491311563694,1151.02772243622,55,3,"l3","u",5.76985516698763,7.04841049395418
"3420",3420,315.491434270014,1395.03764253642,55,4,"l3","u",5.75413153191386,7.24067667778848
"3421",3421,328.125141974694,1323.26298708349,56,1,"l3","u",5.79339506603058,7.18785592522497
"3422",3422,318.813262525788,1048.43150232658,56,2,"l3","u",5.76460554744908,6.95505051900105
"3423",3423,303.450184836053,1229.37094339329,56,3,"l3","u",5.71521746139703,7.11425788940695
"3424",3424,329.97472472664,1135.65046263016,56,4,"l3","u",5.79901605978977,7.03496086058771
"3425",3425,310.787795348877,1170.42490828165,57,1,"l3","u",5.73911034921821,7.06512213133323
"3426",3426,337.841236900887,1217.62922468449,57,2,"l3","u",5.82257607182218,7.1046609886956
"3427",3427,336.340084286489,1261.05561308405,57,3,"l3","u",5.81812280369364,7.13970443735886
"3428",3428,277.269254309375,1094.7565561616,57,4,"l3","u",5.62498907128305,6.99828729439305
"3429",3429,389.739136641068,1277.59659917477,58,1,"l3","u",5.96547763491587,7.15273593501151
"3430",3430,318.870838939259,1216.39184171764,58,2,"l3","u",5.76478612718596,7.10364424887316
"3431",3431,346.447668766727,1154.12478518014,58,3,"l3","u",5.84773177913381,7.05109757396054
"3432",3432,332.317000389875,1239.8728423324,58,4,"l3","u",5.80608933381683,7.1227641068347
"3433",3433,297.967267487014,1344.96498522226,59,1,"l3","u",5.69698363982488,7.20412325840507
"3434",3434,354.081113668903,1280.77241402506,59,2,"l3","u",5.86952602154436,7.15521862336893
"3435",3435,313.392972852401,1122.19048465343,59,3,"l3","u",5.74745790737443,7.02303784409133
"3436",3436,295.546747538805,1274.84086891378,59,4,"l3","u",5.68882702243502,7.1505766411082
"3437",3437,298.796579972849,1101.92332721792,60,1,"l3","u",5.69976300731916,7.00481241126504
"3438",3438,327.27144131267,1243.83349846314,60,2,"l3","u",5.79078992231571,7.12595342066212
"3439",3439,326.666661199998,1189.23204828399,60,3,"l3","u",5.78894026626181,7.08106304020917
"3440",3440,325.913086139057,1188.61819991981,60,4,"l3","u",5.78663073888535,7.08054673487979
"3441",3441,369.859474207121,1115.94633417865,61,1,"l3","u",5.91312313405598,7.01745805413147
"3442",3442,310.120548570902,1149.12708615992,61,2,"l3","u",5.73696108824802,7.04675787761568
"3443",3443,335.662998718135,1231.6162756106,61,3,"l3","u",5.81610767663663,7.1160826309765
"3444",3444,320.166893547318,1155.42759645809,61,4,"l3","u",5.76884240217321,7.05222576782745
"3445",3445,355.54388162806,1136.51929385841,62,1,"l3","u",5.87364867799151,7.03572561970671
"3446",3446,317.143327089171,1161.85477094065,62,2,"l3","u",5.75935380762261,7.05777294762217
"3447",3447,299.146408262632,1246.38296309296,62,3,"l3","u",5.70093311328772,7.12800100613102
"3448",3448,329.795665242575,1246.19066821558,62,4,"l3","u",5.79847326644474,7.12784671189044
"3449",3449,307.5767817486,1012.89362830826,63,1,"l3","u",5.72872475282094,6.92056649212924
"3450",3450,346.153206535025,1043.30352397737,63,2,"l3","u",5.84688147050746,6.95014742319023
"3451",3451,322.055216226733,1086.24878403966,63,3,"l3","u",5.77472300980858,6.99048555716785
"3452",3452,340.84513039395,1169.92339084461,63,4,"l3","u",5.83142821105264,7.06469354773744
"3453",3453,317.787233554937,1133.70394000923,64,1,"l3","u",5.76138208197709,7.03324537437187
"3454",3454,294.079189249165,1189.99575860548,64,2,"l3","u",5.6838490822578,7.08170502190215
"3455",3455,307.602431386096,1088.2265920077,64,3,"l3","u",5.72880814197638,6.99230467044476
"3456",3456,375.539200921404,1048.69142266301,64,4,"l3","u",5.92836286235019,6.95529840178814
"3457",3457,289.5428964942,1125.48405529677,65,1,"l3","u",5.66830346045496,7.02596849347324
"3458",3458,303.172501123615,1148.78850635527,65,2,"l3","u",5.71430195415254,7.04646319333032
"3459",3459,336.193552436558,1194.70354414519,65,3,"l3","u",5.81768704302904,7.08565335337539
"3460",3460,289.544575435325,1133.68390889812,65,4,"l3","u",5.66830925903015,7.03322770548375
"3461",3461,348.975445152372,1140.35018200471,66,1,"l3","u",5.85500156199761,7.0390906714164
"3462",3462,331.981941228464,1207.01237815788,66,2,"l3","u",5.80508057354692,7.09590347635388
"3463",3463,332.747591124714,1128.40689183672,66,3,"l3","u",5.80738421795439,7.02856208672769
"3464",3464,323.13065963175,1186.71962814632,66,4,"l3","u",5.77805676041066,7.07894816464244
"3465",3465,289.405543071565,1074.35221875027,67,1,"l3","u",5.66782896768211,6.97947317172407
"3466",3466,347.542076471261,1200.23505886985,67,2,"l3","u",5.85088574104538,7.09027269898518
"3467",3467,275.140097464475,1211.50075544643,67,3,"l3","u",5.61728041326872,7.09961516381926
"3468",3468,303.906508988039,1183.5425376626,67,4,"l3","u",5.7167201178837,7.07626737056635
"3469",3469,323.243033201044,1260.32840015486,68,1,"l3","u",5.77840446506409,7.13912760102965
"3470",3470,280.748099691504,1166.68559042951,68,2,"l3","u",5.63745782491,7.06192217904599
"3471",3471,302.60206288803,1205.26337302663,68,3,"l3","u",5.71241861854196,7.09445338886959
"3472",3472,337.492180294964,1070.55626145457,68,4,"l3","u",5.82154234054777,6.97593366288838
"3473",3473,346.156152034182,1117.7434622265,69,1,"l3","u",5.84688997970677,7.01906716604889
"3474",3474,333.673036872369,1070.81204627883,69,2,"l3","u",5.81016158199045,6.97617256137637
"3475",3475,286.154241019687,1243.05840724703,69,3,"l3","u",5.65653096971221,7.12533007934243
"3476",3476,329.776153124483,1208.31775604853,69,4,"l3","u",5.7984141004296,7.09698438699152
"3477",3477,323.905415023233,1223.76550100536,70,1,"l3","u",5.78045154423214,7.10968786057174
"3478",3478,333.367358457424,1114.34823150311,70,2,"l3","u",5.80924506047696,7.01602496724364
"3479",3479,306.833450390072,1177.06993940823,70,3,"l3","u",5.72630509350437,7.07078352725208
"3480",3480,324.034451370837,1170.72856067551,70,4,"l3","u",5.78084984153102,7.06538153542577
"3481",3481,351.830693394281,1165.21802131119,71,1,"l3","u",5.86315007521253,7.06066349124716
"3482",3482,330.74207845296,1071.9513680016,71,2,"l3","u",5.80133885245265,6.97723597493155
"3483",3483,352.09207864524,1243.17953351947,71,3,"l3","u",5.86389272845051,7.12542751673613
"3484",3484,323.802088048183,1087.58776831747,71,4,"l3","u",5.7801324897965,6.99171746620507
"3485",3485,301.798198625723,1091.69756559572,72,1,"l3","u",5.70975857754762,6.99548916336317
"3486",3486,344.588883008729,1174.29797680584,72,2,"l3","u",5.84235206300679,7.06842578147578
"3487",3487,356.577617308775,1130.22865067731,72,3,"l3","u",5.87655193651793,7.03017523696938
"3488",3488,277.729256942315,1316.27678224777,72,4,"l3","u",5.62664674325495,7.1825624106279
"3489",3489,321.390667433277,1179.96893120387,73,1,"l3","u",5.77265741564871,7.07324338762484
"3490",3490,334.642109155289,1267.59595071253,73,2,"l3","u",5.81306162987313,7.14487743335957
"3491",3491,312.206817471585,1221.90880965703,73,3,"l3","u",5.74366584471538,7.10816951309846
"3492",3492,289.885168541339,1104.82894116847,73,4,"l3","u",5.66948487401637,7.00744579759599
"3493",3493,311.887279439184,1126.41996674788,74,1,"l3","u",5.74264183868198,7.02679971140778
"3494",3494,287.183067237708,1146.06032889584,74,2,"l3","u",5.66011987735,7.04408553890466
"3495",3495,357.491425870525,1227.97558154878,74,3,"l3","u",5.8791113782675,7.11312222377712
"3496",3496,309.484480859772,1203.89296944074,74,4,"l3","u",5.73490794824961,7.09331572610396
"3497",3497,301.183100587675,1137.45973276327,75,1,"l3","u",5.70771838740505,7.03655275042997
"3498",3498,334.714558102047,1174.5048234346,75,2,"l3","u",5.81327810324401,7.06860191088883
"3499",3499,308.006620582091,1158.93310248793,75,3,"l3","u",5.73012127813895,7.05525512164621
"3500",3500,320.055562083128,1162.7951675757,75,4,"l3","u",5.76849461223134,7.05858201282444
"3501",3501,347.299352697215,1199.59933817137,76,1,"l3","u",5.85018709593376,7.08974289516694
"3502",3502,322.898136187286,1244.12397567624,76,2,"l3","u",5.77733690564254,7.12618692723724
"3503",3503,324.434824924705,1167.18790293288,76,3,"l3","u",5.78208466828189,7.0623526329781
"3504",3504,313.792343769929,1299.42064070618,76,4,"l3","u",5.74873144156256,7.169673783118
"3505",3505,341.57415069791,1132.07267765024,77,1,"l3","u",5.83356478779216,7.03180545957345
"3506",3506,296.274419611485,1066.76916713719,77,2,"l3","u",5.69128611812056,6.97238988969407
"3507",3507,343.067295740036,1233.81148023092,77,3,"l3","u",5.83792662541454,7.11786342150686
"3508",3508,307.82268900527,1245.77121921778,77,4,"l3","u",5.72952393215549,7.12751007030385
"3509",3509,293.955759548062,1102.50528695264,78,1,"l3","u",5.68342927828809,7.0053404027314
"3510",3510,342.360795234544,1275.32827317738,78,2,"l3","u",5.83586513781286,7.15095889361176
"3511",3511,349.716439363767,1151.42263063665,78,3,"l3","u",5.85712265286937,7.04875352693535
"3512",3512,317.726418828733,1187.8199675759,78,4,"l3","u",5.76119069434549,7.07987494599435
"3513",3513,288.408173151521,1126.56970473043,79,1,"l3","u",5.66437674464696,7.02693263521535
"3514",3514,313.981170994586,1308.49529249035,79,2,"l3","u",5.74933301912489,7.17663312432548
"3515",3515,291.300564135495,1236.12515594822,79,3,"l3","u",5.67435560057695,7.11973689174909
"3516",3516,307.724316104859,1193.1601707975,79,4,"l3","u",5.72920430457081,7.08436067192716
"3517",3517,348.109399458275,1101.24381958869,80,1,"l3","u",5.85251679663117,7.00419556505638
"3518",3518,342.158700859844,1088.25443026262,80,2,"l3","u",5.83527466703234,6.99233025142125
"3519",3519,315.180322791984,1136.54123255311,80,3,"l3","u",5.75314492834463,7.03574492292759
"3520",3520,342.864031435873,1279.38515821034,80,4,"l3","u",5.83733395876685,7.1541348963628
"3521",3521,343.948781433241,1249.87505887885,81,1,"l3","u",5.84049275510557,7.1307988724038
"3522",3522,354.795993340767,1144.12807351164,81,2,"l3","u",5.87154295764552,7.04239811804386
"3523",3523,335.262293467499,1062.50508838437,81,3,"l3","u",5.81491319104205,6.96838468985475
"3524",3524,282.669719074007,1199.06573248371,81,4,"l3","u",5.64427914567636,7.08929797628019
"3525",3525,327.656414792127,1236.2385952111,82,1,"l3","u",5.79196554347828,7.11982865758484
"3526",3526,319.637944430366,1260.21062881326,82,2,"l3","u",5.76718893159573,7.1390341516997
"3527",3527,280.125372205855,1182.04973746887,82,3,"l3","u",5.63523726083366,7.07500527615762
"3528",3528,297.910257715581,1224.59811686022,82,4,"l3","u",5.69679229254562,7.11036800128358
"3529",3529,330.887525315058,1193.96578169859,83,1,"l3","u",5.80177851495751,7.08503563499799
"3530",3530,304.619591526614,1121.51594228921,83,2,"l3","u",5.71906375725879,7.02243656900788
"3531",3531,311.830523052793,1103.60096085235,83,3,"l3","u",5.74245984488183,7.00633371299548
"3532",3532,328.307240329727,1177.6547918155,83,4,"l3","u",5.79394987826901,7.07128027526813
"3533",3533,314.339080912541,1186.89295531701,84,1,"l3","u",5.75047227877975,7.0790942096813
"3534",3534,318.858556915348,1136.89923804008,84,2,"l3","u",5.76474760920641,7.03605986892645
"3535",3535,299.707564777415,1077.8177973087,84,3,"l3","u",5.70280721516995,6.98269371798944
"3536",3536,305.086494758117,1078.57970739356,84,4,"l3","u",5.72059532577442,6.98340036888742
"3537",3537,328.339777269115,1007.85054877468,85,1,"l3","u",5.79404897851174,6.91557517253447
"3538",3538,298.814677694932,1208.75731324842,85,2,"l3","u",5.69982357419054,7.09734809700642
"3539",3539,302.790148330831,1230.7997139057,85,3,"l3","u",5.71303998579898,7.11541941100205
"3540",3540,356.850803904032,1087.47221381271,85,4,"l3","u",5.87731777819311,6.99161121211937
"3541",3541,317.872834146407,1285.04438551942,86,1,"l3","u",5.76165141018044,7.15854853799303
"3542",3542,303.060631153516,1133.86728055711,86,2,"l3","u",5.71393288830836,7.03338944089263
"3543",3543,330.169522485104,1199.97818087171,86,3,"l3","u",5.79960622705985,7.09005865300388
"3544",3544,279.093599886541,1091.14966414464,86,4,"l3","u",5.63154720902368,6.99498715712552
"3545",3545,322.427498677117,1142.02195541562,87,1,"l3","u",5.77587830065869,7.04055561543887
"3546",3546,335.872818534689,1229.99676031856,87,2,"l3","u",5.81673257204203,7.11476681447564
"3547",3547,325.418147889737,1218.03152589015,87,3,"l3","u",5.78511096424927,7.10499133126012
"3548",3548,282.070789482681,1318.88447209836,87,4,"l3","u",5.64215806597055,7.18454156138954
"3549",3549,328.817615136609,916.602902191408,88,1,"l3","u",5.79550323576344,6.82067433832727
"3550",3550,331.783572501711,1236.14302969979,88,2,"l3","u",5.80448286628869,7.11975135114445
"3551",3551,322.499545082521,1117.49333007133,88,3,"l3","u",5.776101725638,7.01884335785365
"3552",3552,326.218386460732,1225.40589128834,88,4,"l3","u",5.7875670542046,7.11102740792512
"3553",3553,323.239717344373,1245.22981584475,89,1,"l3","u",5.77839420691979,7.12707538290394
"3554",3554,317.672376228667,1166.44137019853,89,2,"l3","u",5.76102058826214,7.06171282890261
"3555",3555,323.578890438022,1155.45373789704,89,3,"l3","u",5.77944294955228,7.05224839247595
"3556",3556,319.041614305147,1169.3572832156,89,4,"l3","u",5.76532154664391,7.06420954626952
"3557",3557,279.999994340309,1080.49750702924,90,1,"l3","u",5.63478958295607,6.98517686870619
"3558",3558,332.399048201524,1086.88832678519,90,2,"l3","u",5.80633619956421,6.99107414659537
"3559",3559,336.843158216395,1154.97463540125,90,3,"l3","u",5.81961741613136,7.0518336620232
"3560",3560,300.784019379238,1108.15137889174,90,4,"l3","u",5.70639246360069,7.01044848152358
"3561",3561,330.668141409966,1162.27376597618,91,1,"l3","u",5.80111527851599,7.05813350860958
"3562",3562,335.990315281802,1275.96295937876,91,2,"l3","u",5.81708233598173,7.15145643478337
"3563",3563,320.711205094912,1156.47074296051,91,3,"l3","u",5.7705410455802,7.05312818343581
"3564",3564,297.244728630096,1108.30144871116,91,4,"l3","u",5.69455580162086,7.01058389592788
"3565",3565,308.84067202605,1207.36265405977,92,1,"l3","u",5.73282551940655,7.09619363500751
"3566",3566,300.690770634946,1077.08258565726,92,2,"l3","u",5.70608239659011,6.98201135542104
"3567",3567,325.174592673817,1126.42993261104,92,3,"l3","u",5.78436224631218,7.02680855874659
"3568",3568,314.799296614171,1204.57467923343,92,4,"l3","u",5.75193528215121,7.09388182032679
"3569",3569,275.125604839937,1289.29505145155,93,1,"l3","u",5.61722773826288,7.16185087624263
"3570",3570,319.504992399645,1146.33274735695,93,2,"l3","u",5.7667728993595,7.04432321058951
"3571",3571,305.044810623184,972.022685380544,93,3,"l3","u",5.72045868589173,6.87937914305696
"3572",3572,298.666299616181,1226.68773644003,93,4,"l3","u",5.69932689534239,7.11207291879303
"3573",3573,327.581193434013,1196.08483623336,94,1,"l3","u",5.79173594323098,7.08680886530042
"3574",3574,324.604180702501,1269.73835930651,94,2,"l3","u",5.78260653454931,7.14656614193428
"3575",3575,275.324855536451,1074.31216147124,94,3,"l3","u",5.61795169334897,6.97943588597632
"3576",3576,321.467840899226,1139.99039180771,94,4,"l3","u",5.77289751036728,7.03877511311417
"3577",3577,270.461531004386,1238.74332275655,95,1,"l3","u",5.60012987377158,7.12185269532214
"3578",3578,295.297065051779,1232.08373720262,95,2,"l3","u",5.68798184983079,7.11646211029233
"3579",3579,311.055709547929,1289.33614260535,95,3,"l3","u",5.7399720265165,7.16188274675897
"3580",3580,283.615329474631,1144.70804561401,95,4,"l3","u",5.6476188463517,7.04290490147841
"3581",3581,288.00242246351,1267.820401305,96,1,"l3","u",5.6629688914322,7.145054485616
"3582",3582,320.487002013763,1148.56587559097,96,2,"l3","u",5.76984172019906,7.04626937842153
"3583",3583,297.348927257056,1178.13324482542,96,3,"l3","u",5.69490628846846,7.07168646887219
"3584",3584,274.150380196964,1218.88422319989,96,4,"l3","u",5.61367678867005,7.10569114810431
"3585",3585,300.335983385592,1220.59747428894,97,1,"l3","u",5.70490179260471,7.10709575087094
"3586",3586,327.986052896713,1129.66150190704,97,2,"l3","u",5.79297108582371,7.0296733109961
"3587",3587,304.638675328746,1100.61379871367,97,3,"l3","u",5.71912640327667,7.00362330199361
"3588",3588,347.44301577482,1084.90597861105,97,4,"l3","u",5.85060066817629,6.98924860656172
